idx_run,connect_to_0,connect_to_1,connect_to_2,connect_to_3,connect_to_4,connect_to_5,connect_to_6,connect_to_7,connect_to_8,connect_to_9,connect_to_10,connect_to_11,connect_to_12,connect_to_13,connect_to_14,connect_to_15,connect_to_16,connect_to_17,connect_to_18,connect_to_19,connect_to_20,connect_to_21,connect_to_22,connect_to_23,connect_to_24,connect_to_25,connect_to_26,connect_to_27,connect_to_28,connect_to_29,connect_to_30,connect_to_31,connect_to_32
28,6,-2,3,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-2,-1,22,-2,-1,-2,15,-2,-2,-1,-2,-1,-1,-2,-2,-1,-1,-2,-2,-2
29,6,-1,-2,-2,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2
30,-2,5,-2,-1,-1,-1,-2,-2,-2,-1,-1,-2,-2,-1,-2,19,-2,-1,13,18,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2
31,5,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,-1,-2,-2,17,-2,-2,-1,-2,-2,-2,-1,-1,-1,-2,-2,-2
32,-2,-2,-1,-2,-2,-1,8,-2,-1,-2,-1,-2,-2,-2,-1,19,-2,20,15,-1,-1,19,-2,-1,-2,-1,29,-2,-2,-1,-2,-2,-1
33,-1,-1,-1,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-1,-2,-1,11,20,15,-2,-1,-2,-2,-1,-1,-2,-1,-2,-2,-1,-2,-1,-1
34,-1,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,19,-2,-1,13,-1,17,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2
35,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-1,-1,-2,-2,-2,-1,20,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1
36,-1,-2,-1,-2,8,-1,-1,-2,-1,-2,-2,-1,-1,-1,-2,12,-2,-1,-1,15,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1
37,-2,-2,-2,-2,-2,-2,-2,-2,10,-1,-1,-2,15,-1,-2,-1,-2,15,-2,-2,17,-2,-1,-2,-1,27,-1,-1,-2,-2,-2,-2,-2
38,-1,5,-1,-1,-2,-1,-1,-1,-1,-2,-1,-1,-2,-2,-2,-2,-2,20,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2
39,-2,-2,-1,-2,-2,-2,8,-2,-1,-2,-1,-2,-1,-2,-1,12,-2,-2,-1,15,-2,-1,-2,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2
40,8,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,13,18,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-1,-2
41,-2,-1,-2,-2,-2,-1,-1,-2,6,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,18,-2,-2,-1,-2,22,-1,28,-1,-1,-2,-2,-2,-2
42,-1,-1,-1,-2,-1,0,-1,-2,-2,-2,-1,-1,-1,-2,-2,22,-1,-1,-2,22,17,-2,-1,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2
43,5,0,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,20,13,-2,-1,-1,-2,-2,-2,-1,-1,-2,-1,-2,-2,-2,-2
44,-2,-2,3,-1,-1,-2,4,-2,-2,-1,-1,-2,-1,-1,-1,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,28,-2,-1,-1,-1,-2,-2
45,-2,-1,-1,-1,-2,-1,-2,-1,-2,-1,-2,-2,-1,-2,-1,-1,-1,14,-1,-2,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2
46,6,-1,-1,-2,-2,-2,-1,-2,6,-1,-2,-1,15,-2,-2,22,-1,-2,22,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-1
47,-2,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,-2,-1,-1,22,-1,-2,17,-2,-1,-2,-1,-2,-1,-2,-1,28,-2,-2,-1
48,8,-2,-2,-2,-1,-2,8,-1,-1,-1,-2,-2,-2,-1,-2,19,-2,-2,-2,21,-2,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1
49,-2,-1,-2,-2,-1,-2,4,-2,-1,-2,-2,-2,-2,-1,-2,-1,-2,-2,-1,18,-2,19,-1,-1,-2,-2,-1,-1,-2,-2,-1,-1,-2
50,-2,-2,-2,-1,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,15,-2,15,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2
51,-2,-1,-2,-1,-2,-1,-2,-2,10,-2,-1,-1,-1,-2,-2,22,-2,22,15,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2
52,-1,0,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,17,-1,-1,-2,-1,-1,-2,-1,-1,-1,-1,-2,-1
53,-2,-1,-2,-2,7,-2,-2,-1,7,-2,-2,-2,-2,-2,-2,19,-2,-1,-1,22,17,-2,-1,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2
54,-1,-1,-2,-1,-1,0,8,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,17,19,-2,-2,-1,-1,29,-2,29,-1,-1,-2,-2
55,6,-1,-1,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,22,-1,-2,-1,-1,22,27,-2,-1,-2,-2,-2,-1,-1
56,8,-2,-2,-1,3,-2,8,-2,10,-2,-1,-2,-1,-2,-2,19,-2,-1,-2,-1,17,19,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2
57,5,-2,-2,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,29,-2,29,-1,-1,-2,-2
58,-2,5,-2,-2,-2,-1,-2,-1,7,-2,-2,-2,-1,-2,-2,-1,-2,-2,15,-1,-2,-2,-1,-2,-1,27,-2,-1,-2,-1,-1,-2,-2
59,-1,-2,-1,-2,-2,-1,-2,-2,10,-2,-1,-2,-1,-2,-2,-1,-1,-2,-2,22,-2,19,-1,-2,-2,-2,29,-2,-1,28,-2,-2,-2
60,-1,5,-1,6,-1,-1,4,-2,-2,-1,-1,-1,-1,-2,-1,-1,-2,-1,-2,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2
61,-1,-2,-1,-1,3,-2,-2,-1,-1,-1,-2,-2,-1,-1,-2,-1,-2,-2,15,-2,-1,-1,-2,-2,-1,-2,-1,-2,-1,-1,-2,-1,-2
62,-1,-2,-2,-2,-2,0,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,-1,-2,-2,-2,-1
63,6,-2,-1,-2,-1,-2,4,-1,-2,-2,-2,-2,-2,-2,-1,-2,-1,-1,16,-2,17,-2,-2,-2,-2,-1,-2,-2,-1,28,-2,-1,-2
64,-1,-1,-1,-2,6,0,-1,-1,4,-1,-2,-1,-2,-2,-2,-1,11,-1,-1,-2,17,-2,-2,-2,-1,-1,-2,-2,-1,-1,-2,-2,-1
65,-1,-1,-1,-1,6,-1,-1,-2,10,-1,-1,-2,-1,-2,-2,12,-2,-2,-2,21,-2,-1,-1,-2,22,-2,-1,-2,-1,-1,-2,-2,-2
66,-1,-2,-2,-2,-2,-1,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2,-2,14,-1,-1,-2,-1,-2,-2,-1,-1,-1,-2,-2,-2,-2,-1,-1
67,6,-2,-2,-2,6,-2,-1,-2,-2,-2,-1,-1,15,-2,-2,-1,11,15,15,-1,-2,-2,-1,-2,22,-2,-1,-2,-1,28,-2,-2,-2
68,5,-2,-2,-1,-2,-1,8,-2,-1,-2,-1,-1,-2,-1,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2
69,8,-2,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-1,-1,-2,12,-2,-2,-1,18,-2,-2,-2,-2,-1,27,29,-1,29,-1,-1,-2,-1
70,-2,-1,-1,-1,-1,-2,4,-1,7,-1,-2,-2,-1,-2,-2,-1,-2,-1,21,21,-1,-1,-2,-1,-2,27,-2,-1,-2,-2,-2,-2,-2
71,-1,-1,-1,-2,6,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,20,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2
72,-2,-2,-2,-2,-2,-2,8,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2
73,-1,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-1,-1,-1,-2,-1,15,18,17,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-1,-1
74,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,15,-1,-1,-1,-1,-2,16,18,-2,-2,-2,-2,-2,-1,-1,-2,-1,28,-2,-2,-2
75,-1,0,-2,-2,-1,-2,8,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,22,-1,-2,-1,-2,-1,27,-1,-1,-1,28,-1,-2,-1
76,-2,-1,-1,-1,-1,-2,-1,-2,6,-2,-2,-2,-2,-2,-1,-2,-1,-1,-2,-1,17,-1,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2
77,5,-1,-2,6,-1,-1,4,-1,-2,-2,-2,-2,-1,-1,-2,-1,-1,-2,22,18,-2,19,-1,-1,-1,27,24,-1,-1,-1,-2,-2,-1
78,-1,-1,-2,-2,-2,0,-2,-2,-2,-2,-1,-2,-2,-1,-1,22,-2,22,22,22,-2,19,-1,-1,-1,-2,24,-2,-1,28,-2,-2,-2
79,-2,5,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,15,-2,-2,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,24,-2,-2,-2,-1,-2,-1
80,8,-2,-1,-2,-2,0,-1,-1,-1,-2,-2,-1,-2,-1,-1,19,-1,-1,-2,-1,-2,19,-2,-2,-2,-1,-1,-2,-1,28,-2,-2,-2
81,6,-2,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,19,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,28,-2,-1,-1,-1,-1,-2
82,-2,-2,3,-1,-2,-1,-2,-2,-1,-1,-1,-1,-2,-2,-1,-2,-1,-1,16,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,28,-2,-2,-2
83,-1,-2,-1,-1,-2,-2,-2,-1,7,-1,-2,-1,-2,-1,-2,19,-2,20,-1,-1,-1,19,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2,-1
84,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1,-1,-1,18,17,-2,-1,-2,-1,-2,-2,-2,-1,-2,-1,-2,-1
85,-2,-1,-2,-1,-2,-1,-1,-2,6,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,-1,19,-2,-2,-1,27,-2,-1,-1,-1,-2,-2,-2
86,5,0,-2,-2,6,-1,-1,-2,-2,-2,-1,-1,15,-2,-2,-1,-1,15,15,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-1
87,5,-1,-2,-1,3,-1,-2,-2,-2,-1,-2,-1,-1,-1,-2,12,-1,15,13,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2
88,-2,-2,-1,-2,-1,-2,-2,-2,4,-1,-1,-2,-2,-2,-2,19,-2,-1,-1,-1,17,19,-2,-2,-2,-2,28,-1,-1,-2,-1,-2,-1
89,-2,-1,-1,-2,7,-2,-2,-1,-2,-1,-2,-2,15,-1,-2,-1,-1,22,-2,-1,-2,-2,-1,-2,-1,-1,24,-2,-2,-2,-1,-2,-2
90,8,0,-1,-2,8,-1,4,-2,-1,-1,-1,-2,-1,-2,-2,-1,-1,-2,16,15,-2,-1,-2,-2,-2,-2,-2,-1,-1,28,-2,-1,-1
91,8,-2,-1,-2,7,-1,8,-1,4,-2,-2,-1,-2,-2,-2,-2,11,22,-1,-1,-2,-2,-1,-2,22,-2,-2,-2,-1,28,-2,-2,-2
92,-2,-1,-2,-2,-2,-2,-2,-1,7,-1,-2,-1,-1,-2,-2,-2,-1,-2,19,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1
93,6,0,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,19,-2,-2,-2,-1,-1,19,-2,-2,-1,-2,24,-2,-2,-2,-2,-2,-2
94,-1,-1,-1,-2,-1,0,-2,-1,-1,-2,-2,-1,-2,-2,-1,-1,-2,15,-1,21,-1,-1,-2,-1,-2,-1,-1,-1,-1,-2,-2,-2,-1
95,-2,-2,-1,-2,7,-2,-2,-1,-2,-1,-2,-1,15,-2,-2,-1,-2,20,21,21,-1,-1,-2,-1,-2,27,-1,-1,-1,28,-2,-2,-1
96,8,-1,-1,-2,-1,-2,-2,-2,4,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-1
97,-2,-2,-2,-2,6,-2,-1,-2,6,-2,-1,-2,-1,-2,-1,12,-2,14,-1,-1,17,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-1,-1
98,-1,-1,-1,-2,6,-2,-1,-2,6,-2,-2,-2,15,-2,-1,-1,-2,-1,-1,15,17,-2,-2,-2,-2,27,-1,-1,-2,-1,-1,-1,-2
99,-1,0,-1,-2,-2,-2,-2,-2,10,-2,-1,-2,-1,-1,-1,-2,-2,-1,-1,-2,17,-2,-2,-1,-2,-2,-2,-1,-1,28,-2,-2,-2
100,-2,-2,-1,-2,-2,-1,8,-2,-1,-2,-1,-2,-2,-2,-1,19,-2,-2,15,-1,-1,-1,-2,-1,-1,-1,29,-2,-2,-1,-2,-2,-2
101,-2,-2,-1,-2,-1,-2,8,-2,-1,-2,-2,-2,-1,-2,-1,12,-2,-2,-1,15,-2,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2
102,6,-1,-1,-2,-1,-2,8,-2,-1,-2,-2,-2,-1,-2,-1,-2,-2,-1,-2,22,-1,19,-1,-2,22,-1,-2,-1,-2,-2,-2,-1,-1
103,8,-2,-2,-2,7,-1,-1,-1,4,-2,-2,-1,-2,-2,-2,-2,-1,22,-1,-1,-2,-2,-1,-1,22,-2,-2,-2,-1,28,-2,-2,-2
104,-2,5,-2,-1,-2,-1,-2,-1,7,-2,-2,-2,-1,-2,-2,-1,-2,-2,15,-1,-2,-2,-1,-2,-1,-1,-2,-1,29,-1,-1,-2,-2
105,-1,-1,-2,-2,-1,0,8,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,17,19,-2,-2,-1,-1,29,-2,29,-1,-1,-2,-2
106,-2,-1,-1,-1,-2,-2,-1,-2,6,-2,-2,-2,-2,-1,-2,-2,-1,22,-2,-2,-2,-1,-1,-2,22,-2,-2,-1,-1,-1,-2,-2,-2
107,-2,-2,-2,-2,-2,-1,8,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-1,-1,-2,-1,-2,-1,-2
108,8,-2,-2,6,3,-2,8,-2,10,-2,-1,-2,-1,-2,-2,19,-2,15,-1,-1,17,19,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2
109,-2,-2,-2,-2,-1,-2,-1,-2,4,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,19,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,-2
110,-1,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1,-1,-2,15,-1,21,-1,-1,-1,-2,-1,-1,-2,-1,-1,-2,-2,-2,-1
111,-1,0,-2,-2,-1,0,4,-1,-1,-1,-2,-1,-2,-2,-2,-1,-1,-2,-1,-1,-1,-2,-2,-1,-2,-1,-1,-2,-1,-2,-2,-1,-1
112,8,-1,-2,-2,-1,-2,8,-2,4,-2,-2,-2,-2,-1,-2,19,-2,-2,-2,21,-2,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1
113,-2,-2,-2,-2,-1,-2,8,-1,-1,-1,-2,-2,15,-1,-2,-1,-2,-2,-1,18,-2,19,-2,-1,-2,-2,-1,-1,-2,-2,-1,-1,-2
114,8,-1,-1,-2,-1,-2,-1,-2,4,-1,-2,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-1,-2,-2,-2,-1,-2,-1
115,-1,-1,-1,-2,-1,0,-1,-2,-2,-2,-1,-1,-1,-2,-2,22,-1,-1,-2,22,17,-2,-1,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2
116,5,-2,-1,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-1,-2,-1,29,-2,-2,-1,-1,-2,-2
117,-2,-2,-2,-2,-2,-1,8,-2,-1,-2,-1,-2,-2,-2,-1,19,-2,20,15,-1,-1,19,-2,-1,-2,-2,29,-2,29,-1,-2,-2,-1
118,-1,-1,-2,-2,-2,0,-2,-2,-2,-2,-1,-2,-2,-1,-1,22,-1,22,22,22,17,19,-1,-2,-1,-2,24,-2,-1,28,-1,-2,-1
119,-1,-1,-2,-1,-1,0,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,19,-2,-1,-1,-1,29,-2,29,-1,-2,-2,-2
120,-1,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-1,-2,-1,-2,-2,-1,-2,-1,-2
121,-1,-1,-1,-1,-2,-2,8,-1,-1,-1,-2,-1,-2,-1,-2,-1,11,20,15,-2,-1,-2,-2,-1,-1,-2,-1,-2,-1,-1,-2,-1,-1
122,8,-1,-1,-2,7,-1,8,-1,4,-2,-2,-1,-2,-2,-2,-2,11,22,-1,-1,-2,-2,-1,-2,22,-2,-2,-2,-1,28,-1,-2,-2
123,-1,0,-2,-2,-1,-2,8,-1,-1,-1,-1,-2,-2,-2,-2,-1,-2,-1,-2,22,-1,-2,-1,-2,-1,27,-1,-1,-1,28,-2,-2,-1
124,8,-1,-1,-2,-1,-1,-2,-2,4,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-1
125,-1,-2,-1,-2,8,-2,-1,-2,-1,-2,-2,-1,-1,-1,-2,12,-2,-1,-2,15,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1
126,-1,-2,-1,-2,-1,0,-1,-1,-1,-2,-2,-1,-2,-2,-1,-1,-2,15,-1,21,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,-2
127,-1,-1,-1,-2,-1,-2,-1,-1,6,-2,-2,-1,-2,-1,-2,19,-1,-2,19,-1,-1,19,-2,-2,-1,27,24,-1,-2,-2,-1,-2,-1
128,8,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-1,-2,-1,11,20,15,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-1,-1
129,-1,-1,-1,-2,7,-1,8,-1,4,-2,-2,-1,-2,-2,-2,-2,11,22,-1,-1,-2,-2,-1,-2,22,-2,-2,-2,-1,28,-2,-2,-2
130,-2,-2,-1,-2,-2,-2,-2,-1,7,-2,-2,-1,-2,-1,-2,22,-2,-2,-2,-1,-1,-1,-1,-2,22,-2,-1,-2,29,-1,-2,-1,-1
131,-1,-2,-2,-2,-1,0,-2,-2,10,-2,-1,-2,-2,-2,-1,19,-2,20,-2,-1,-1,19,-1,-1,22,-2,-1,-2,-2,-1,-1,-2,-1
132,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,13,18,-1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-1,-2
133,8,-2,-1,-2,7,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-1,28,-2,-1,28,-2,-1,-1
134,6,-1,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,-1,-1,-2,19,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,28,-2,-1,-1,-1,-1,-2
135,-1,-2,-2,6,-1,-1,4,-1,-2,-2,-2,-2,-1,-1,-2,-1,-2,-2,22,18,-2,19,-1,-1,-1,27,24,-1,-1,-1,-2,-2,-1
136,6,-2,-1,-1,8,-2,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,19,-2,-2,-1,-1,-1,-2,-1,-1,-2,-2,-2
137,-2,-1,-2,-2,7,-2,-2,-1,7,-2,-1,-2,-2,-2,-2,19,-2,-1,-1,22,17,-2,-1,-2,-1,-1,-1,-2,-1,-1,-2,-2,-2
138,-1,-2,-1,-2,-2,-2,-1,-1,10,-2,-1,-1,-1,-2,-2,-1,-1,-2,-1,22,-2,19,-1,-2,-2,-2,29,-2,-1,28,-2,-2,-2
