idx_run,connect_to_0,connect_to_1,connect_to_2,connect_to_3,connect_to_4,connect_to_5,connect_to_6,connect_to_7,connect_to_8,connect_to_9,connect_to_10,connect_to_11,connect_to_12,connect_to_13,connect_to_14,connect_to_15,connect_to_16,connect_to_17,connect_to_18,connect_to_19,connect_to_20,connect_to_21,connect_to_22,connect_to_23,connect_to_24,connect_to_25,connect_to_26,connect_to_27,connect_to_28,connect_to_29,connect_to_30,connect_to_31,connect_to_32
19,-2,-2,-2,-2,-1,-2,-1,-2,10,-2,-1,-2,-2,-2,-1,-1,-2,-1,22,-2,17,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2
20,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,19,-2,-2,-2,21,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2
21,6,5,-1,-2,-1,-1,-1,-1,6,-1,-1,-1,-2,-1,-2,-1,-2,15,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,-1,-2,-2
22,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-1,-1,-1,-2,-1,-2,-1,-1,22,-2,-2,-2,-2,-2,-2,-2,-1
23,-2,-2,-1,-2,6,-2,-1,-2,4,-2,-1,-1,-2,-2,-2,-2,-1,20,19,-1,-1,19,-2,-2,-1,-2,28,-2,-1,-1,-1,-2,-2
24,-2,-1,-2,-2,-2,-2,-2,-1,7,-1,-2,-2,-1,-2,-2,19,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,29,-2,-1,28,-2,-1,-2
25,-2,-2,-1,-2,-2,-1,-2,-1,-2,-1,-1,-1,-2,-2,-2,-2,-2,22,-1,-2,17,-1,-1,-2,-2,-2,28,-2,-1,-1,-2,-2,-2
26,5,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,15,-2,15,17,-2,-2,-2,-1,-2,-1,-1,-2,-2,-1,-1,-1
27,-1,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-1,-1,-2,-1,12,-2,-1,-1,-2,17,-1,-2,-2,-2,-1,-1,-1,29,-1,-2,-2,-1
28,-2,-2,-2,-2,-1,-2,-1,-1,-1,-2,-2,-2,-1,-2,-2,-1,-2,15,-1,-2,-2,-2,-2,-2,-2,27,28,-1,-1,-1,-2,-2,-2
29,-2,-2,3,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,15,-2,-2,-1,-2,22,-2,-1,-2,-2,-1,-2,-1,-1
30,-1,5,-2,-2,-2,-1,-1,-2,6,-2,-1,-1,-1,-2,-2,12,11,20,-2,-1,-1,19,-2,-1,-2,-2,29,-2,-2,-1,-2,-1,-2
31,6,-1,-2,-2,-2,-2,-1,-2,6,-2,-2,-1,-1,-2,-1,-2,-1,-2,19,-1,-2,19,-2,-2,-2,-2,-2,-2,-1,28,-1,-2,-2
32,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,11,-1,22,-1,-2,-2,-1,-1,22,-2,-2,-1,29,-1,-2,-1,-1
33,-2,-1,-1,-2,-1,-2,-1,-2,4,-2,-2,-2,-1,-2,-2,-1,-1,-1,-1,22,-1,19,-1,-1,22,-1,-2,-2,-1,-1,-2,-2,-2
34,-1,-1,-2,-2,-2,0,-1,-2,6,-2,-2,-2,-2,-2,-1,-1,-2,-1,-1,22,-2,-2,-1,-1,22,27,-2,-1,-2,-2,-2,-2,-2
35,6,-2,-1,-1,3,-2,-1,-2,-2,-2,-2,-1,-1,-1,-2,12,-2,-2,-1,-2,-1,-1,-2,-2,-1,-1,-2,-2,-1,28,-2,-2,-2
36,-2,-2,-2,-1,8,-2,8,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2
37,8,-1,-1,-2,-1,-1,8,-1,-1,-2,-1,-1,-1,-2,-2,22,-1,-2,-2,15,-2,-2,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2
38,8,-2,-2,-1,7,-1,4,-1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,18,-2,-2,-2,-2,-1,-2,29,-1,-1,28,-1,-2,-1
39,-2,-1,3,-1,-1,-2,-2,-2,4,-2,-1,-1,-2,-2,-2,-2,11,-2,-1,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1
40,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1,22,-2,14,15,-1,-1,-2,-1,-2,22,-2,-1,-2,-2,-2,-2,-2,-2
41,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,22,-2,-2,-2,-2,-1,-2,22,-2,-2,-1,-2,-2,-2,-2,-1
42,-1,-1,-2,-2,-2,-2,8,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,15,-2,-2,-1,-2,-2,-2,27,29,-1,29,-1,-2,-2,-1
43,-1,5,3,-1,-2,-1,-1,-2,6,-1,-2,-1,15,-1,-2,-1,-1,-1,21,-1,17,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2
44,5,5,-2,-1,-1,-1,8,-2,-1,-2,-1,-2,-2,-2,-1,22,-2,-2,-2,21,-1,-1,-1,-2,-2,-2,28,-2,-1,-2,-2,-2,-2
45,-1,-2,-2,-2,-1,-2,-1,-2,4,-2,-2,-2,-2,-2,-2,22,-2,22,22,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1
46,-2,-1,-2,-2,-2,-1,8,-2,10,-1,-1,-2,-1,-2,-1,-2,-2,14,-2,-2,-2,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-1,-2
47,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2
48,-1,0,-1,-2,-2,-2,8,-2,10,-1,-1,-2,-2,-1,-1,-2,-2,-1,19,-1,-1,19,-2,-2,-2,-2,28,-2,-1,-2,-1,-2,-2
49,-2,-1,-1,-2,-2,-2,-2,-1,7,-2,-2,-2,-2,-2,-2,-2,-2,22,21,-2,-2,-1,-1,-1,-1,-2,29,-2,-2,-1,-1,-2,-1
50,-1,-2,-2,-1,6,-2,-1,-2,-2,-1,-2,-1,-1,-2,-1,22,11,-2,21,-1,-2,-1,-1,-2,22,-2,-1,-2,-1,28,-2,-1,-2
51,-1,-1,3,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-1,14,21,-1,-2,-1,-2,-2,-2,-2,-1,-2,-1,-2,-2,-1,-2
52,-2,-2,-2,-1,6,-1,-1,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-1,-2,-1,-2,-1,-2,-2
53,-1,-2,-2,-2,-1,-2,-1,-1,10,-1,-1,-2,-2,-2,-1,-2,-2,-1,21,21,17,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2
54,8,0,-2,-2,-1,-1,4,-2,4,-1,-2,-1,-1,-2,-2,-1,-2,15,22,-2,-2,-2,-1,-1,-1,-2,-1,-2,-1,-1,-1,-2,-2
55,-1,0,-2,-2,-1,-2,-2,-2,10,-1,-1,-1,-1,-1,-2,-1,-2,-1,-1,-1,-2,-1,-2,-2,-1,-1,-2,-2,29,-1,-1,-1,-2
56,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,17,-2,-2,-2,-2,-1,-1,-2,29,-1,-2,-1,-1
57,6,0,-2,-2,6,-2,-1,-2,6,-2,-2,-2,-2,-2,-2,19,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2,29,-2,-2,-1,-1,-1,-2
58,-2,-1,-1,-1,3,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-1,13,-2,-1,-2,-2,-2,-2,-1,-1,-2,-1,28,-2,-2,-2
59,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-1,-2,-1,-2,-1,-2,-2,-2,29,-2,-2,-1,-2,-2,-1
60,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-2,19,-2,-2,-2,22,-2,-2,-1,-2,-2,-2,-1,-1,-2,-1,-2,-2,-2
61,-2,-2,-1,-2,-2,-1,-1,-2,-1,-2,-2,-2,-1,-2,-2,-2,-1,22,19,22,17,-2,-1,-2,-2,-2,28,-2,-1,-2,-2,-2,-2
62,-1,5,-2,-2,-2,-1,-1,-2,-1,-1,-1,-2,-1,-2,-1,22,-2,14,-2,-2,-2,-2,-1,-1,-1,-2,-1,-1,-2,-2,-2,-2,-2
63,-2,-1,-2,-2,7,-2,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1,22,-2,-1,-2,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2
64,-1,0,-1,-2,-1,0,-1,-2,6,-2,-1,-1,-2,-1,-1,-2,11,-2,-1,18,-2,-1,-2,-1,-2,27,-1,-1,-2,-2,-1,-2,-2
65,-1,0,-1,-2,7,-2,-1,-1,-2,-1,-1,-2,-1,-2,-1,-1,-2,-1,-1,18,17,-2,-2,-1,-2,27,-2,-1,29,-1,-2,-2,-2
66,8,-1,-1,-2,8,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1,18,-2,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2
67,-1,-1,3,-1,-1,0,-1,-2,6,-2,-2,-1,-1,-2,-1,-1,-2,-2,15,15,-2,19,-2,-1,-2,-1,29,-2,-2,-1,-2,-2,-1
68,-1,-2,3,-1,-2,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,16,-2,-1,-2,-2,-2,-1,-2,-1,-1,-1,-2,-2,-2,-2
69,-2,-2,-2,-2,-1,-2,-1,-2,-2,-1,-1,-1,-1,-1,-2,-2,11,22,-2,-1,-2,19,-1,-2,-1,-2,28,-2,-1,28,-1,-2,-2
70,6,-1,-2,-1,3,-2,-1,-2,-2,-2,-1,-2,-1,-1,-2,19,-1,-1,-2,-1,-2,19,-1,-2,-2,-1,-2,-1,-1,-2,-2,-1,-2
71,5,5,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,15,-1,-1,-1,-2,15,15,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1
72,-1,-2,-2,-2,-1,-1,4,-1,-2,-2,-2,-2,-1,-2,-1,-1,-1,-1,-1,-2,17,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2
73,8,0,-2,-2,-1,-2,4,-1,7,-1,-2,-2,-2,-2,-2,-1,-1,15,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2
74,-1,-1,-1,-2,-2,-2,-1,-2,6,-2,-2,-2,-1,-1,-1,-2,-1,22,22,-2,-1,-2,-1,-2,-2,-2,-1,-1,29,-1,-2,-1,-1
75,-1,-1,3,-1,-1,-1,-2,-2,-1,-2,-2,-1,-1,-2,-2,-1,11,-2,-1,22,-2,19,-1,-1,-1,-2,29,-2,-1,-1,-2,-2,-2
76,6,-2,-2,-2,-1,-2,-1,-2,-2,-1,-1,-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,28,-2,-2,-2
77,-1,0,-1,-2,-1,0,4,-1,-2,-2,-2,-2,-1,-2,-2,-1,-1,-1,-1,18,17,-2,-1,-2,-1,-2,-1,-2,-2,-1,-1,-1,-1
78,-2,-1,-2,-1,-1,-1,8,-1,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,21,-1,-2,-1,-2,-1,-2,-1,-1,-2,-1,28,-2,-2,-2
79,5,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-1,-2,-1,-2,-2,11,20,-2,-1,-1,-1,-2,-2,-2,27,-2,-1,-2,-2,-1,-2,-2
80,-1,-1,-1,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,-1,-2,-1,-2,27,-2,-1,-1,28,-2,-2,-2
81,5,-2,3,-1,3,-1,4,-2,6,-1,-2,-1,-2,-2,-2,-1,-1,15,-2,15,-2,19,-2,-2,-1,-2,-1,-2,-1,-2,-2,-1,-2
82,-1,0,-1,-1,-2,-2,-1,-2,6,-1,-2,-1,-1,-2,-2,19,-1,-2,-1,18,-1,-1,-2,-1,-1,27,-1,-1,-1,-1,-2,-2,-2
83,-2,5,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,22,-2,-2,-1,-1,22,-1,-2,-2,-1,28,-2,-2,-2
84,-1,5,-1,-2,-2,-1,8,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,17,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1
85,-2,5,3,-1,-1,-1,-1,-2,6,-1,-1,-2,-2,-2,-1,-1,-1,-2,-2,15,-2,-2,-1,-1,-1,-2,24,-1,-2,-2,-2,-2,-1
86,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,15,15,-2,17,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1
87,-1,-2,-2,-2,-1,-2,-1,-2,6,-1,-2,-2,-1,-1,-2,-1,-2,-1,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1
88,-2,-2,3,-1,3,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,17,-2,-2,-2,-2,-2,-1,-1,29,-1,-1,-2,-2
89,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,19,-1,14,-1,-1,-1,-1,-2,-1,-2,27,-1,-1,-1,28,-1,-1,-2
90,5,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,21,-1,-1,-1,-2,22,-1,29,-2,29,-1,-2,-1,-1
91,8,-2,-2,-2,-2,0,8,-1,7,-2,-2,-1,-2,-2,-2,-1,-1,15,-1,-1,17,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2
92,-2,-2,-2,-2,-2,-1,-2,-2,10,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,27,-2,-1,29,-1,-1,-1,-1
93,-2,-1,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,18,-2,-1,-2,-1,-2,27,-1,-1,-2,-2,-2,-1,-2
94,6,-2,-1,-2,-2,-1,-1,-1,-1,-2,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-1,29,-1,-2,-2,-2
95,6,-1,-2,-2,-2,-2,8,-1,-1,-2,-2,-2,-1,-2,-1,-1,-2,14,-2,-1,-2,-2,-2,-2,-1,-1,-1,-2,29,-1,-1,-2,-1
96,6,0,-1,-2,-1,0,-1,-2,6,-2,-2,-2,-1,-2,-2,-1,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2
97,-1,5,-2,-2,-1,-1,-1,-1,-2,-2,-2,-1,-2,-1,-1,-2,11,-1,-2,-2,-2,-1,-1,-2,-1,-1,24,-1,-2,-2,-1,-1,-2
98,5,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,15,-2,-1,-1,-1,-2,22,18,-1,-2,-1,-2,-1,-2,-2,-2,29,-1,-2,-1,-2
99,-1,-2,-2,-2,8,0,-1,-2,6,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,29,-1,-1,-2,-2
100,5,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,-2,-2,21,-1,-1,-1,-2,22,-2,29,-2,-2,-1,-2,-1,-1
101,5,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,15,-2,15,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1
102,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,11,-1,22,-1,-2,-2,-1,-1,22,27,-1,-1,-2,-1,-2,-1,-1
103,-1,-2,-1,-2,-2,-1,-2,-1,7,-1,-2,-2,15,-2,-2,19,-2,15,-2,-1,-2,-1,-2,-1,-2,-2,-2,-1,-1,28,-2,-2,-1
104,5,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,-1,-1,-1,-2,-2,-2,27,-2,-1,-2,-2,-1,-1,-2
105,6,0,-2,-2,6,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,19,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2,29,-2,-2,-1,-1,-2,-2
106,-1,5,-2,-1,-1,-1,-1,-1,-2,-1,-2,-1,-2,-2,-1,-2,11,-1,-2,-2,-1,-1,-1,-2,-1,-1,24,-1,-2,-2,-1,-1,-2
107,-1,-2,-2,-2,8,0,-1,-2,6,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,29,-1,-1,-2,-2
108,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1,11,20,22,22,-1,19,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-1
109,-2,-2,3,-1,8,-2,-2,-1,-1,-2,-2,-2,15,-2,-2,-1,-2,-2,-2,15,-2,-2,-1,-2,22,-2,24,-2,-2,-1,-1,-1,-1
110,-2,-1,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,18,-2,-1,-2,-1,-2,27,-2,-1,-2,-2,-2,-1,-2
111,5,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,15,-1,-1,-1,-2,22,-1,29,-2,29,-1,-2,-1,-1
112,-1,-2,-1,-2,-1,-1,4,-2,-2,-2,-2,-2,-1,-2,-1,-1,-2,14,-1,-1,-2,-1,-2,-1,-2,-1,28,-2,-1,28,-1,-2,-2
113,5,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,21,-1,-1,-1,-2,22,-1,29,-1,29,-1,-2,-1,-1
114,-1,0,-1,-2,7,-2,-2,-1,-2,-1,-2,-2,-1,-1,-1,-1,-1,-1,16,18,17,-2,-2,-1,-2,27,-2,-1,29,-1,-2,-1,-1
115,-2,-1,3,-1,-1,-2,-1,-2,4,-2,-1,-1,-2,-2,-2,-2,11,-2,-1,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2
116,-2,-1,-2,-2,-2,-2,-2,-1,7,-1,-2,-2,-1,-1,-2,19,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,29,-2,-2,-1,-2,-1,-2
117,-1,0,3,-1,-1,-2,-2,-2,10,-2,-1,-1,-1,-1,-2,-1,11,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1
118,-2,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-1,-1,-2,-2,-2,15,-1,-1,-1,-2,22,-1,29,-2,29,-1,-1,-1,-2
119,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,19,-1,14,-1,21,-1,-1,-2,-1,-2,27,-1,-1,-1,28,-2,-1,-1
120,-1,-2,-2,-1,3,0,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,22,15,-2,17,-2,-1,-1,22,-2,-2,-2,-2,-2,-1,-2,-2
121,-2,-1,-1,-2,-1,-2,-1,-2,4,-2,-2,-1,-1,-2,-2,-1,-1,-1,-1,22,-1,19,-1,-1,22,-1,-1,-2,-2,-1,-2,-2,-2
122,-2,-1,-2,-2,7,-2,-2,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1,22,-2,-1,-2,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,-2
123,-1,-1,-2,-1,3,0,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2,22,15,-2,17,-2,-1,-1,22,-2,-1,-2,-2,-1,-1,-2,-1
124,-1,-1,-1,-1,-1,-1,-1,-2,6,-2,-2,-1,-2,-2,-1,-1,-2,-2,15,15,-2,19,-2,-1,-2,-1,29,-2,29,-1,-2,-2,-1
125,5,-2,3,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2,21,-2,-1,-1,-2,22,-1,29,-2,-2,-1,-2,-2,-1
126,8,-2,-2,-1,7,-1,4,-1,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,18,-2,-2,-2,-2,-1,-2,29,-1,-1,28,-1,-2,-1
127,-2,-1,-1,-1,-1,-2,-2,-2,4,-2,-1,-1,-2,-2,-2,-2,11,-2,-1,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1
128,-1,-2,-2,-2,-1,0,-1,-2,6,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-2,-2,-1,-2,-1,-1,-1,-2,-2
129,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2,-1,14,16,-2,-1,-1,-1,-1,22,-2,29,-2,-2,-1,-1,-2,-2
130,-2,-1,-1,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,19,-2,-2,-1,18,-1,-1,-2,-1,-2,27,-1,-1,-2,-1,-2,-1,-2
131,-2,-2,3,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,15,-2,-2,-1,-2,22,-2,-1,-2,-2,-2,-2,-1,-1
132,-1,-2,-2,-2,-2,-2,8,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-1,-2,-2,-2
133,-1,0,-1,-2,-1,0,4,-1,-2,-2,-2,-2,-1,-2,-2,-1,-1,-1,-1,-1,17,-2,-1,-2,-1,-2,-2,-2,-2,-1,-1,-1,-1
134,-1,0,3,-1,-1,-1,-1,-2,6,-1,-2,-1,-1,-2,-2,-1,-2,-1,-2,15,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2
135,-1,-1,-2,-2,-2,-1,-1,-2,6,-2,-2,-2,-2,-2,-1,-1,-1,15,-1,22,-2,-2,-1,-1,22,27,-2,-1,-2,-2,-2,-1,-2
136,-1,-1,-1,-2,-2,0,-2,-1,7,-1,-2,-2,-1,-2,-2,-1,-2,15,-2,-2,-2,-1,-2,-1,-2,27,-1,-1,-1,28,-2,-1,-2
137,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,15,-2,-1,19,-1,14,-1,-1,-1,-2,-2,-1,-2,27,-1,-1,-1,28,-1,-2,-1
138,8,-2,3,-1,-1,-2,-2,-1,-1,-2,-2,-2,-1,-1,-1,12,-2,-2,-2,-1,-2,19,-2,-2,-1,-2,24,-2,-1,28,-2,-2,-2
