idx_run,connect_to_0,connect_to_1,connect_to_2,connect_to_3,connect_to_4,connect_to_5,connect_to_6,connect_to_7,connect_to_8,connect_to_9,connect_to_10,connect_to_11,connect_to_12,connect_to_13,connect_to_14,connect_to_15,connect_to_16,connect_to_17,connect_to_18,connect_to_19,connect_to_20,connect_to_21,connect_to_22,connect_to_23,connect_to_24,connect_to_25,connect_to_26,connect_to_27,connect_to_28,connect_to_29,connect_to_30,connect_to_31,connect_to_32
36,-2,5,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1,11,15,-1,-1,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2
37,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,22,-2,-2,-1,-2,22,-1,-2,-2,-2,-2,-2,-2,-2
38,5,-1,3,-1,3,-1,4,-2,4,-1,-2,-2,-2,-2,-2,-2,-1,-2,21,-2,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2
39,-2,-2,3,-1,-1,-2,4,-2,4,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,29,-1,-1,-2,-2
40,-2,-1,3,-1,3,-2,-2,-2,10,-2,-1,-2,-2,-1,-2,-1,-1,22,-2,22,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2
41,-2,5,-2,-1,-1,-1,4,-2,-1,-2,-1,-1,-2,-2,-2,-1,-2,-1,-2,-2,17,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2
42,5,-1,-2,-1,-1,-1,-2,-2,4,-1,-2,-1,15,-1,-2,22,-2,-1,-2,15,17,-2,-1,-1,-2,-1,-1,-1,-2,-2,-2,-1,-2
43,6,-1,-1,6,-1,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,19,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
44,8,-2,-2,-1,-1,-2,-2,-2,4,-2,-2,-1,-1,-2,-2,-2,11,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,-2,-1,-2,-2
45,-2,-1,-2,-2,8,-2,-1,-2,-1,-1,-1,-1,15,-2,-1,-1,-2,-2,21,-2,-2,-1,-2,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2
46,-1,0,-2,-2,6,-2,-1,-2,-2,-2,-1,-2,-1,-1,-1,-2,-1,-1,-2,-2,17,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2
47,8,5,-1,-1,3,-1,4,-2,4,-1,-1,-2,-2,-1,-1,-2,-1,-2,13,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2
48,-2,5,3,-1,-2,-1,8,-1,-1,-2,-2,-2,-2,-2,-2,19,-2,-2,-1,18,-2,-2,-2,-2,-2,27,-1,-1,-2,-2,-2,-2,-2
49,-2,-1,-1,-2,-2,-1,-1,-1,-1,-2,-1,-2,15,-2,-2,-1,-2,-1,-2,-1,-1,19,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2
50,-1,-1,-2,-2,-2,0,-2,-2,-1,-1,-1,-1,-1,-2,-1,19,-2,-2,-2,-1,-1,-2,-2,-1,-1,-1,24,-1,29,-1,-2,-1,-2
51,-1,-1,3,-1,7,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2
52,6,5,-2,-1,-2,-1,-1,-1,-2,-2,-2,-2,15,-1,-2,-1,-2,-1,-1,15,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2
53,-1,-2,-1,-1,3,0,4,-2,-2,-2,-2,-1,-1,-2,-2,12,11,15,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2
54,-2,-1,-1,-1,-1,-2,-2,-2,4,-2,-2,-1,-2,-2,-1,-2,11,-2,-2,-2,-2,-2,-2,-2,-1,27,-2,-1,-1,28,-2,-2,-2
55,-1,0,3,-1,-2,-2,-1,-2,-1,-1,-2,-2,-1,-1,-1,-2,-1,-1,-2,-2,17,-2,-2,-2,-1,-2,-2,-2,-1,-1,-1,-2,-2
56,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2
57,-1,-1,-1,-1,3,-2,4,-1,-1,-1,-2,-2,15,-2,-2,22,-2,-2,15,21,-1,-1,-1,-2,-1,-2,29,-1,-1,-1,-2,-2,-2
58,-2,-2,-1,-1,-2,-2,-2,-1,-2,-2,-2,-1,-1,-2,-2,-2,-1,-2,-2,22,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2
59,-1,-2,-2,-1,-1,-2,-1,-1,6,-2,-2,-2,-2,-1,-2,-1,-2,-1,-2,-1,17,-2,-2,-2,-1,-1,-2,-1,-1,-2,-1,-1,-2
60,6,-2,3,-1,-1,-2,4,-2,4,-1,-2,-2,-2,-1,-2,-2,-1,20,16,-2,-1,-2,-2,-2,-2,27,-2,-1,-2,-2,-2,-1,-2
61,-2,-2,-2,-2,7,-2,-2,-1,-2,-2,-2,-2,-1,-2,-1,12,-2,-2,-2,21,-1,-1,-1,-1,22,27,-1,-1,29,-1,-2,-1,-2
62,-1,5,-1,-2,-1,-1,-1,-2,4,-1,-2,-2,-1,-2,-2,-1,-2,-1,-1,-1,-2,-1,-2,-2,-2,27,-1,-1,-2,-2,-1,-1,-2
63,-1,-2,-1,-2,-2,0,8,-1,10,-2,-1,-2,-2,-2,-1,-2,-2,14,21,21,-2,-1,-2,-2,-2,27,29,-1,29,-1,-1,-2,-2
64,-2,-2,-2,-1,8,-2,8,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,15,15,-2,17,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,-2,-1
65,-2,-2,3,-1,-2,-2,-2,-2,-2,-2,-2,-2,15,-2,-1,19,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1
66,-2,-2,-1,-2,8,-2,-1,-2,-1,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,19,-2,-1,-2,-1,-1,-1,-2,-2,-2,-2,-1
67,-1,0,-1,-1,3,-2,-1,-2,6,-2,-2,-1,15,-2,-2,-1,11,-1,-1,18,-1,19,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2
68,6,-1,-2,-2,-2,0,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,14,21,18,-2,-1,-2,-2,-1,-2,-2,-2,29,-1,-2,-2,-1
69,5,-2,3,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,22,-1,-1,-2,19,-1,-2,22,-2,-1,-2,-2,-1,-2,-1,-2
70,8,-2,-2,-2,8,-1,-2,-2,-1,-2,-2,-1,15,-1,-2,-1,-2,-1,-1,15,17,-2,-2,-2,-2,-2,29,-2,29,-1,-1,-2,-2
71,5,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-1,19,-1,-2,19,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2
72,-1,0,-2,-2,-2,0,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,15,-2,15,17,19,-2,-1,-2,-2,28,-1,-1,-1,-2,-1,-1
73,-2,-1,-2,-1,3,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,22,18,-1,-1,-1,-2,-2,-2,-1,-2,29,-1,-2,-2,-2
74,-1,0,-1,-1,7,-2,4,-1,-2,-2,-2,-1,-1,-2,-2,12,-2,15,-2,-2,17,-2,-2,-1,-2,27,-2,-1,-2,-2,-2,-2,-2
75,-1,0,3,-1,3,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,20,19,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-2
76,-1,-1,-2,-2,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,22,-2,-1,-1,-2,-2,-2,-1,-1,-1,-1,24,-2,-2,-2,-1,-1,-1
77,-1,-2,-2,-2,7,0,4,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,17,-1,-1,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1
78,-2,-2,3,-1,-1,-2,-1,-1,-1,-1,-1,-2,-1,-2,-2,-1,-2,-2,-1,-1,-2,-1,-2,-1,-1,-1,24,-2,-2,-2,-2,-2,-2
79,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,12,-1,-2,-2,-1,-2,19,-2,-2,-1,-2,24,-2,29,-1,-2,-2,-1
80,8,-1,-1,-2,8,-2,-2,-2,-1,-1,-2,-2,-1,-2,-1,-2,-2,22,-2,-2,17,-1,-1,-2,-2,-1,-1,-2,-2,-2,-1,-1,-2
81,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-1,-1,12,-1,-1,-2,15,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2
82,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,20,-1,21,-1,-1,-2,-2,-1,-2,29,-2,29,-1,-1,-2,-1
83,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2,12,-2,15,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-1
84,-1,5,-1,-2,7,0,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,16,-1,-2,-1,-2,-1,-2,-1,-1,-2,-1,-1,-2,-2,-2
85,5,0,-2,-2,-1,-1,-2,-2,-2,-1,-2,-2,15,-2,-2,-1,-2,22,-2,-2,-2,-1,-1,-1,-1,-1,24,-2,-2,-2,-2,-2,-2
86,8,-1,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-2,12,-1,15,-1,-2,-2,-2,-2,-2,-2,-1,29,-2,-2,-1,-2,-2,-2
87,-2,-2,-2,-2,8,-2,-2,-2,10,-2,-1,-2,-1,-1,-1,-1,-1,-1,21,-2,-2,-1,-2,-2,-1,-2,24,-2,-1,-2,-2,-2,-2
88,-2,-1,-2,-2,7,-1,-2,-1,-2,-2,-2,-1,-1,-2,-2,-2,11,-2,21,21,-1,-1,-2,-1,-2,-1,-1,-2,29,-1,-2,-1,-1
89,-1,-1,3,-1,-1,-2,-2,-1,-2,-1,-1,-1,-2,-1,-2,-1,11,15,-1,-1,-2,19,-2,-1,-2,-1,-1,-2,-2,-2,-2,-1,-2
90,-2,-2,-2,-2,-2,-1,8,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-1,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2
91,8,-2,-1,-1,-2,-2,-1,-1,6,-2,-2,-2,-1,-2,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,24,-1,-1,-1,-2,-2,-2
92,-1,0,-2,-2,-2,-1,-1,-2,-1,-2,-1,-2,-2,-1,-2,-1,-2,-1,-1,-1,-1,19,-2,-2,-1,-2,-1,-2,-1,-1,-1,-2,-2
93,8,5,-1,-2,-1,-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1
94,-1,-1,-1,-1,-1,-2,8,-2,-1,-2,-1,-2,-1,-2,-2,19,-1,-2,-2,-1,-1,19,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2
95,8,-1,-1,-2,-2,-2,-2,-1,7,-1,-2,-1,-2,-2,-2,-1,-1,15,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,28,-1,-1,-2
96,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,15,-1,-2,-1,11,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2
97,-1,-1,-1,-2,8,-1,-2,-2,-1,-2,-2,-2,15,-2,-2,-1,-1,22,-2,-2,-2,-1,-1,-2,-2,27,-2,-1,-2,-2,-2,-2,-2
98,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,19,-2,-1,-1,-1,-2,19,-2,-2,-2,-2,-1,-2,29,-1,-1,-2,-1
99,8,-2,-2,-2,6,-2,-1,-2,-1,-2,-2,-1,-2,-1,-2,-1,11,-1,-2,-1,17,-1,-2,-1,-2,27,29,-1,29,-1,-2,-1,-2
100,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,12,-1,-1,-2,15,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-1,-1,-2
101,-1,0,3,-1,3,-2,-2,-2,-1,-1,-2,-2,-2,-1,-1,-2,-2,20,19,-1,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-1
102,-1,0,-1,-2,-2,0,-2,-2,-1,-2,-1,-1,-1,-1,-2,-1,11,15,19,-1,-2,19,-1,-2,-1,-2,24,-2,-2,-1,-2,-1,-2
103,5,-2,3,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,22,-1,-1,-2,-1,-1,-2,22,-2,-2,-2,-2,-2,-2,-1,-2
104,-2,-2,-1,-1,-2,-2,-2,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,22,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1
105,-2,5,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1,11,15,-1,-2,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2
106,5,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-2,-1,-2,-1,-2,19,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1
107,-2,-1,3,-1,3,-2,-2,-2,10,-2,-1,-2,-2,-1,-2,-2,-1,22,19,22,-2,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2
108,5,-2,-2,-1,-1,-1,-2,-1,-1,-1,-2,-2,-1,-2,-2,12,-2,22,-2,-1,-1,-1,-1,-1,22,-2,29,-1,29,-1,-2,-2,-2
109,-1,-1,-1,-1,3,-2,4,-1,-1,-1,-2,-1,15,-2,-2,22,-2,-2,15,21,-2,-1,-1,-2,-1,-2,29,-2,-1,-1,-1,-2,-2
110,-1,0,-2,-2,-2,0,-1,-2,-1,-1,-1,-2,-2,-2,-2,-1,-1,15,-2,15,17,19,-2,-1,-2,-1,28,-1,29,-1,-2,-1,-1
111,-1,-1,-2,-2,-2,0,-2,-2,-1,-1,-1,-1,-1,-2,-1,19,-2,-2,-2,-1,-1,-2,-2,-1,-1,-2,24,-1,-1,-1,-2,-1,-2
112,-2,-2,-2,6,-1,-2,4,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-1,19,-1,-1,-1,-2,-2,-2,27,-2,-1,-1,-2,-1,-1,-2
113,-2,-1,-1,-2,-2,-2,-1,-2,6,-1,-1,-2,15,-2,-2,-1,-2,15,19,15,-2,19,-2,-1,-2,-2,-1,-1,-2,-2,-1,-1,-2
114,-2,-1,-2,6,-1,-2,4,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2,-1,19,-1,-2,-2,-2,-1,-2,27,-2,-1,-1,-2,-1,-1,-2
115,-2,-2,-1,-1,7,-2,-2,-1,-2,-1,-2,-2,-1,-1,-2,-2,-1,-2,16,18,-1,-2,-1,-1,22,-1,-2,-1,-2,-2,-1,-2,-1
116,8,5,-1,-2,-1,-1,4,-2,4,-1,-2,-2,-2,-1,-1,-2,-2,-2,13,-1,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2
117,8,-2,-1,-1,-2,-2,-1,-1,-1,-2,-1,-2,-1,-2,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,24,-1,-1,-1,-2,-2,-2
118,-2,-1,3,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,20,-1,-2,-1,-1,-2,-1,-2,-2,29,-2,-2,-1,-1,-2,-2
119,-2,5,-2,-1,-1,-1,4,-1,-1,-2,-1,-1,-2,-2,-2,-1,-2,-1,-2,-1,17,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-2
120,-1,-2,-1,-1,3,0,4,-2,-2,-2,-2,-1,-1,-2,-2,12,11,-2,-2,-2,-1,-2,-2,-1,-2,-1,-1,-2,-2,-2,-1,-1,-2
121,-1,-1,-2,-2,-2,0,-2,-1,-1,-1,-1,-1,-1,-2,-1,19,-2,15,-1,-1,-1,-2,-2,-2,-1,-1,24,-1,29,-1,-2,-1,-2
122,-1,-2,-1,-1,3,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-1,19,-1,-1,-2,-2,-1,-2,-2,-2,-1,-2,-1,-2,-2,-1
123,5,-1,-2,-1,-1,-1,-2,-2,4,-1,-2,-1,15,-2,-2,22,-2,-1,-2,15,17,-2,-1,-1,-2,-1,-1,-2,-1,-2,-2,-1,-2
124,5,-1,-2,-2,7,-1,-2,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,21,21,-1,-1,-2,-1,-2,-2,-1,-2,29,-1,-2,-2,-1
125,5,-2,-2,-1,-1,-1,-2,-2,-1,-2,-2,-1,-1,-2,-2,12,11,22,-2,-1,-2,-1,-1,-1,22,-2,29,-1,29,-1,-1,-1,-2
126,6,0,3,-1,-1,0,4,-2,4,-1,-2,-2,-2,-1,-2,-2,-1,20,16,-2,-1,-2,-2,-2,-2,27,-2,-1,-2,-2,-2,-1,-2
127,-1,-2,-1,-2,8,-2,-2,-2,-1,-2,-1,-1,-1,-1,-2,-1,11,-1,15,-1,-2,-1,-1,-2,-1,-2,24,-2,-2,-2,-2,-1,-2
128,-1,0,-2,-1,7,0,-2,-1,-2,-1,-2,-2,-2,-1,-2,-2,-2,20,13,-2,-1,-2,-2,-2,-2,-2,28,-2,-1,28,-2,-1,-2
129,5,-2,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,22,-1,-1,-2,19,-1,-2,22,-2,-1,-2,-2,-1,-2,-1,-2
130,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,20,-1,21,-1,-1,-2,-2,-1,-2,29,-2,-1,-1,-1,-2,-1
131,-2,-1,-2,-1,8,-2,8,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,15,15,-2,-1,-2,-2,-2,-2,-1,-2,-2,29,-1,-2,-2,-1
132,5,-2,-2,-1,-1,-1,-2,-2,-1,-1,-2,-1,-1,-2,-2,12,-2,22,-2,-1,-2,-1,-1,-1,22,-2,29,-2,29,-1,-1,-2,-2
133,-2,-1,3,-1,-1,-2,4,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,20,-1,-2,-1,-1,-2,-1,-2,-2,29,-1,-2,-1,-1,-2,-2
134,-2,-2,-1,-1,3,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,19,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1
135,-2,5,-2,-1,-1,-1,4,-2,-1,-1,-2,-1,-2,-2,-2,-1,-2,15,-2,-2,17,-2,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2
136,-2,-1,-2,-1,-1,-2,-1,-2,6,-2,-2,-1,15,-2,-1,-1,-2,20,-1,15,-1,19,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-2
137,-1,-2,3,-1,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,22,21,-1,-2,19,-1,-1,22,-2,-1,-2,-2,-1,-2,-2,-2
138,-1,0,-2,-2,-2,0,-2,-2,-1,-2,-1,-1,-1,-1,-2,-1,11,15,-2,22,-2,-1,-1,-2,-1,-2,24,-2,-2,-2,-2,-1,-2
