idx_run,connect_to_0,connect_to_1,connect_to_2,connect_to_3,connect_to_4,connect_to_5,connect_to_6,connect_to_7,connect_to_8,connect_to_9,connect_to_10,connect_to_11,connect_to_12,connect_to_13,connect_to_14,connect_to_15,connect_to_16,connect_to_17,connect_to_18,connect_to_19,connect_to_20,connect_to_21,connect_to_22,connect_to_23,connect_to_24,connect_to_25,connect_to_26,connect_to_27,connect_to_28,connect_to_29,connect_to_30,connect_to_31,connect_to_32
32,-2,5,-2,-2,7,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,16,-1,-2,-2,-2,-2,-1,-1,-2,-1,29,-1,-2,-1,-2
33,5,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-1,-1,-1,-2,-2,-2
34,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-1,-1,-2,-1,-2,-1,11,15,13,-2,-1,-2,-1,-2,-1,-1,28,-2,-1,-2,-2,-1,-2
35,8,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-1,-2,-2,-2,-1,11,-1,-1,18,-2,-2,-1,-2,22,27,-1,-1,-1,-1,-1,-2,-2
36,-1,0,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-2,-2,-1,-1,18,-2,-2,-2,-2,-2,-2,-1,-2,-1,-1,-2,-1,-1
37,-1,-2,-1,6,-1,-1,4,-2,6,-2,-2,-2,15,-2,-1,19,-2,-1,15,-1,17,-1,-1,-1,-2,-2,-2,-1,-2,-2,-2,-1,-1
38,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,15,-2,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2
39,-2,-2,-1,-1,3,-2,4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,15,-1,17,-1,-2,-2,-1,-1,-1,-2,-2,-2,-1,-2,-1
40,-1,0,3,-1,-2,-2,-1,-2,-1,-2,-1,-2,15,-2,-1,19,-2,-1,-1,-1,-2,-1,-2,-2,-1,-2,24,-1,-2,-2,-1,-1,-2
41,8,-2,-2,-1,3,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-1,-2,-1,-1,22,-1,28,-2,-1,28,-2,-2,-2
42,-2,-1,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1
43,-2,-1,-2,-2,-1,-2,-1,-1,6,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-1,28,-2,-2,-1
44,6,-1,-1,-2,8,-2,-1,-2,6,-2,-2,-2,-2,-2,-2,-2,-1,20,-2,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2
45,-2,5,-2,-1,8,-1,-1,-1,-1,-1,-2,-1,-1,-2,-2,-2,11,-2,-1,18,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2
46,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,-1,-2,22,-2,-2,-2,-1,-1,-1,-2,-2
47,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,11,22,-1,-1,17,19,-1,-2,-1,-1,24,-1,-2,-2,-2,-1,-2
48,-1,-2,-2,6,-1,-1,4,-2,6,-2,-1,-2,-2,-2,-2,-1,-2,15,-1,-1,-2,19,-2,-2,-2,-1,28,-2,-1,-2,-1,-1,-2
49,8,-2,-2,-2,-2,-2,8,-2,-1,-1,-2,-1,15,-2,-1,19,11,14,-1,18,-2,-1,-2,-2,-1,-1,-1,-2,-1,-2,-2,-1,-2
50,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1
51,-1,5,-1,-1,-2,0,8,-1,10,-1,-1,-2,-2,-1,-2,-1,-2,-1,-2,15,17,19,-1,-2,-2,-2,-1,-1,29,-1,-2,-2,-1
52,6,-2,-2,-1,-2,-2,-1,-2,6,-1,-2,-2,-1,-1,-2,-2,-2,20,19,-1,-1,-2,-2,-2,-2,27,-2,-1,-2,-2,-1,-2,-1
53,-2,-1,3,-1,-2,-2,8,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1
54,-1,-2,-2,-2,8,0,-1,-2,-1,-2,-2,-2,15,-2,-2,-1,-2,15,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2
55,-2,-2,-1,-2,-1,-2,-1,-1,-1,-1,-2,-2,-2,-2,-1,19,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2
56,-1,-1,-2,-2,-1,-2,4,-2,6,-2,-2,-1,-2,-1,-1,22,-1,-2,-1,-2,-2,-2,-1,-1,-1,27,-1,-1,-1,-2,-1,-1,-2
57,-2,-1,-2,-2,-2,-2,8,-2,-1,-2,-2,-1,-1,-2,-1,-1,-1,-1,16,-1,17,19,-1,-2,22,-1,-1,-1,-2,-1,-1,-1,-2
58,5,-2,-2,-2,-2,-1,-2,-1,-2,-1,-1,-2,15,-2,-2,-1,-2,-1,-2,21,-1,-1,-2,-2,-2,-2,-1,-2,-1,28,-2,-2,-2
59,-2,-2,-1,-2,-1,-2,4,-2,6,-2,-2,-2,-2,-2,-2,-1,-2,-1,19,-1,-1,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2
60,-1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,15,-2,-2,-1,-2,-1,-1,18,-1,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1
61,-1,-1,-1,-2,-2,0,-2,-2,-2,-2,-2,-2,-1,-2,-1,-1,-1,20,21,-2,-1,-1,-1,-1,22,-2,-2,-2,-2,-1,-1,-2,-2
62,-1,-2,-2,-2,-2,0,-2,-1,7,-2,-2,-1,-1,-2,-2,-1,-1,15,-2,-1,17,19,-2,-1,-2,27,-2,-1,-1,-1,-2,-1,-2
63,-1,-1,-2,-1,-2,0,-2,-1,-2,-1,-1,-1,-1,-2,-2,-1,11,-1,-2,15,17,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-1,-2
64,-2,-2,-2,-1,8,-2,-2,-2,-1,-2,-2,-2,-1,-1,-2,12,-2,-1,13,18,17,-2,-2,-2,-2,-2,-2,-2,-1,28,-1,-1,-1
65,-1,-1,-2,-2,-2,-2,-1,-2,-1,-1,-2,-1,15,-2,-2,-1,11,-2,-2,-1,-1,19,-2,-2,-1,-2,-1,-1,-2,-2,-2,-2,-1
66,-1,-1,-2,6,-1,-1,4,-2,-2,-1,-2,-2,-1,-2,-2,12,-2,-2,-2,21,-2,-1,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,-1
67,5,-1,-2,-1,-2,-1,-2,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2,-1,-1,22,-2,-2,-1,-1,-2,-1,29,-2,-2,-1,-2,-2,-1
68,6,-1,-1,-1,-1,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,20,21,-1,-1,19,-2,-1,-1,-2,-2,-1,-2,-1,-1,-2,-2
69,-1,-1,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,20,-1,18,-1,-2,-1,-2,22,-2,-2,-1,-2,-2,-2,-2,-2
70,-1,-1,-2,6,-1,-2,8,-2,4,-1,-2,-2,-1,-2,-2,-1,-2,-1,-1,-2,-2,-1,-2,-2,-1,-1,28,-1,-1,-2,-2,-2,-1
71,-2,-2,-2,-2,8,-2,8,-2,-1,-2,-2,-1,-2,-1,-2,-2,-2,-1,13,-1,17,19,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1
72,8,-1,-2,-2,-1,-1,4,-2,6,-1,-1,-2,-1,-1,-2,-1,-1,15,-2,-2,-1,-2,-2,-2,-1,-2,-1,-2,-1,28,-2,-1,-1
73,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,20,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1
74,-2,5,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,22,-2,-1,-1,-2,-2,-1,-2,-2,-2,-2,-1,-1,-1
75,-2,-2,-2,-2,6,-2,8,-2,-1,-2,-2,-2,-1,-2,-2,-1,-1,-2,21,-1,-2,-1,-1,-2,22,-2,28,-2,-1,-2,-2,-2,-2
76,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2,-1,11,-1,-2,15,17,-1,-2,-1,-2,-2,-1,-2,-1,28,-1,-1,-1
77,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,12,-2,14,-2,-2,-2,-1,-2,-1,-1,-2,-1,-2,-1,-2,-2,-2,-2
78,8,-2,-1,-1,-1,-2,-2,-2,-1,-1,-1,-2,-1,-2,-1,-2,-2,-2,21,21,-2,-1,-2,-1,-1,-1,24,-1,-2,-1,-2,-2,-2
79,-2,-1,-2,-2,7,-1,4,-1,6,-1,-1,-2,-1,-2,-2,-2,-2,-1,-2,-2,17,-2,-2,-1,-1,-1,-2,-2,-2,-1,-2,-1,-1
80,-1,-2,-1,-1,-2,0,-1,-1,-1,-1,-1,-1,-2,-1,-2,-2,11,22,-2,-1,-2,19,-1,-2,-2,-2,-1,-1,-1,28,-2,-1,-2
81,-1,-1,3,-1,8,0,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-1,20,16,-2,-1,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2
82,-1,-2,3,-1,-1,0,8,-2,-1,-1,-2,-1,-2,-1,-2,22,-1,-2,-2,22,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1
83,-2,-2,-1,-2,-2,-2,8,-2,-1,-1,-2,-1,-1,-1,-2,-2,11,-2,21,-2,-1,-1,-1,-2,22,-2,24,-2,-2,-2,-2,-1,-2
84,-2,-2,-2,-2,7,-2,-2,-1,4,-2,-2,-1,15,-2,-1,-1,11,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2
85,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,-1,-2,-1
86,-1,0,-2,-2,-1,-1,-1,-2,-2,-1,-2,-1,-1,-1,-2,-2,-2,-1,-1,-2,-1,-1,-2,-2,-2,-1,-1,-2,-1,-1,-1,-2,-1
87,-2,-1,-2,-2,-1,-2,4,-1,-1,-2,-2,-1,-2,-1,-2,-1,-1,15,-1,-1,-2,19,-2,-2,-1,-2,24,-2,-2,-2,-1,-2,-2
88,-2,-2,-1,-2,-1,-2,4,-1,-2,-2,-1,-1,-1,-2,-2,-2,11,20,-2,21,-1,-1,-2,-2,-2,-1,-1,-2,-2,-1,-2,-2,-2
89,6,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,-2,-1,-1,-2,-2,-2,-1,-2,24,-1,-2,-1,-1,-2,-2
90,8,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,22,11,-2,-2,-2,-2,-1,-1,-2,22,-1,-1,-2,-2,-2,-2,-1,-2
91,8,-2,-1,-2,-1,0,-2,-1,4,-1,-2,-2,15,-1,-1,-1,-1,-2,15,-2,-2,-1,-1,-2,-2,-2,-1,-1,-1,28,-2,-1,-1
92,-2,-2,-2,-2,-1,-2,-2,-2,-1,-1,-2,-1,15,-2,-1,22,-2,22,22,-2,17,-2,-1,-1,-1,-2,28,-2,-1,-1,-2,-2,-1
93,5,-1,-1,-2,-2,-1,-2,-2,-1,-2,-1,-2,-1,-1,-2,12,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,28,-1,-1,-2,-2,-2,-1
94,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,19,-1,-2,-1,-1,-2,-1,-2,-1,-1,-2,-1,-1,-2,-1,-2,-2,-2
95,-1,-2,-2,-1,6,0,-1,-2,6,-2,-1,-1,-2,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,28,-1,-1,-1,-1,-2,-2
96,6,5,-2,-2,8,-1,-1,-2,-1,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2,-1,-2,-2
97,-2,-1,-2,-2,8,-2,8,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,15,15,-1,-2,-2,-2,-2,-2,-1,-1,-2,-1,28,-2,-2,-2
98,-2,-2,-1,-2,7,-1,-2,-1,-2,-2,-1,-1,-1,-1,-2,12,11,-1,-2,-2,17,-2,-2,-1,-2,-2,28,-2,-1,-1,-1,-2,-2
99,8,-2,-2,-2,-1,-2,-2,-1,10,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-1,-2
100,-1,-1,-1,-2,-1,-2,4,-2,-2,-2,-2,-1,-2,-2,-1,22,-2,-2,-1,-2,-2,-2,-1,-2,-1,27,-1,-1,-1,-1,-1,-1,-2
101,6,-1,-1,-1,-1,-2,-1,-2,6,-2,-2,-2,-2,-1,-2,-2,-1,20,21,-1,-1,19,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2
102,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,22,21,22,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-2
103,8,-1,-1,-1,-1,-2,-2,-2,-1,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,21,-2,-1,-2,-1,-1,-1,24,-1,-2,-1,-2,-2,-2
104,8,-2,-1,-2,-2,-2,8,-2,-1,-2,-2,-1,-2,-2,-1,22,11,-2,-2,-2,-2,-1,-1,-2,22,-1,-1,-2,-2,-2,-2,-1,-2
105,-2,-2,-2,-2,-1,-2,-2,-2,4,-1,-2,-1,-1,-1,-2,-2,11,-1,13,22,-1,-1,-1,-2,22,-2,24,-2,-2,-2,-2,-2,-2
106,6,0,-1,-2,8,-2,8,-1,7,-2,-2,-1,-1,-2,-1,-1,-2,-1,19,-1,-1,19,-2,-2,-1,-2,-2,-2,29,-1,-1,-2,-2
107,-2,-2,-2,-2,8,-2,-1,-1,-1,-2,-2,-2,15,-2,-2,-1,-2,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-2,-1,-2,-1,-1,-2
108,8,-2,-2,-2,-1,-2,-2,-1,10,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-2,-1,-2
109,-1,-1,-2,-2,7,0,-2,-1,4,-2,-2,-2,-1,-2,-2,12,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,28,-1,-1,-1,-1,-2,-1
110,8,-1,-2,-2,-1,-1,-2,-1,10,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-1,-2
111,-1,-2,-2,6,-1,-2,8,-2,4,-1,-2,-2,-1,-2,-2,-1,-2,-1,-1,-2,-2,-1,-2,-2,-1,-1,28,-1,-1,-1,-2,-2,-1
112,-2,-2,-2,-1,6,-1,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,11,-2,-1,-2,-2,-1,-2,-2,-1,-1,-1,-2,-2,-2,-2,-1,-2
113,-1,5,-2,-1,8,0,-1,-2,6,-2,-2,-1,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-2,28,-1,-1,-1,-1,-2,-2
114,-1,-2,3,-1,-1,0,8,-2,-1,-1,-2,-1,-2,-1,-2,22,-1,-2,-2,22,-2,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2
115,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,19,-1,-2,-1,-1,-2,-2,-1,-1,-1,-2,-1,-2,-1,-1,-2,-2,-1
116,-2,-1,-2,-1,-1,-2,-1,-2,-2,-1,-2,-2,-1,-2,-2,12,-2,-2,15,21,-2,-1,-2,-1,-2,-2,-2,-2,29,-1,-2,-2,-1
117,-1,-2,-1,-1,3,-1,4,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,-1,-2,-1,17,-1,-2,-2,-1,-1,-1,-2,-2,-2,-1,-2,-1
118,-1,-1,-1,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-2,20,-1,-1,-1,19,-1,-2,22,-2,-2,-1,-2,-2,-2,-2,-2
119,-1,-2,-2,-1,-2,0,8,-1,-1,-1,-1,-2,-2,-1,-2,-1,-2,-1,-2,15,17,-2,-1,-2,-2,-2,-1,-1,29,-1,-2,-2,-1
120,-2,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,22,-2,22,-1,-1,-1,-1,-1,-2,-1,-1,-2,-2,-2,-1,-2
121,-1,0,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,15,-2,-1,-1,-2,-1,-1,18,-1,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1
122,-2,-1,-2,-1,7,-1,-2,-1,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,16,-1,-2,-2,-2,-2,-1,-1,28,-1,29,-1,-2,-1,-2
123,5,5,-1,-2,-2,-1,-2,-2,-1,-2,-1,-2,-1,-1,-2,12,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-1,-1,-2,-2,-2,-1
124,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,-2
125,8,-2,-1,-1,-1,-2,8,-2,-1,-1,-1,-2,-1,-2,-1,-2,-2,-2,21,21,-2,-1,-2,-1,-1,-1,24,-1,-2,-1,-2,-2,-2
126,8,-2,-2,6,-1,-1,4,-2,6,-1,-1,-2,-1,-1,-2,-1,-1,-1,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-1,28,-2,-1,-2
127,-2,-1,-2,-2,8,-2,-1,-1,-1,-2,-2,-2,-1,-2,-2,-1,-2,-1,-1,-1,17,-1,-2,-2,-1,-2,-1,-2,29,-1,-1,-1,-1
128,-2,-2,-2,-2,-1,-2,-1,-1,6,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,21,-1,-1,-2,-2,-2,-2,-1,-1,-1,28,-2,-2,-2
129,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,12,-2,14,-2,-2,-2,-1,-2,-1,-1,-2,-1,-2,-1,-2,-2,-2,-1
130,-2,-1,-1,-2,-1,-2,-2,-1,-2,-1,-1,-1,-2,-2,-2,-2,11,22,21,-1,17,19,-1,-2,-1,-1,24,-1,-2,-2,-2,-1,-2
131,-2,-1,-1,-2,8,-2,-1,-1,7,-2,-2,-2,-2,-1,-2,-2,-2,-2,13,-2,-2,-2,-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-1
132,8,-2,-1,-2,-1,0,-2,-1,4,-1,-2,-2,-2,-1,-1,-1,-1,-2,15,-1,-2,-1,-1,-2,-1,-2,-1,-1,-1,28,-2,-1,-1
133,5,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,-2,-2,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,-1
134,6,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,20,21,-1,-1,19,-2,-2,-1,-2,-2,-1,-2,-1,-1,-2,-2
135,-2,-1,-2,-2,-2,-2,8,-2,-1,-2,-2,-1,-1,-2,-1,-1,-1,-1,16,-1,17,19,-1,-2,-2,-1,-1,-1,-2,-1,-1,-1,-2
136,-2,5,-1,-2,-2,-1,-1,-1,-1,-2,-2,-1,-2,-1,-2,-2,-2,-2,19,-1,-1,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
137,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-1,-1,-2,-1,-2,-1,11,15,13,22,-2,-2,-1,-2,-1,-1,28,-2,-1,-2,-2,-1,-2
138,5,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,-1,-1,-2,-2,-2,-2
